CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE
08943210000125,Silvano Lazaro Da Silva Ltda,Industria | Indústria,4.Micro,Fabricação de sorvetes e outros gelados comestíveis,Migração,True,True,True,SESI + SENAI,2
08962155000110,Nordeste Moveis Ltda,Industria,3.Pequena,Fabricação de móveis com predominância de madeira,Proposta,False,True,False,SOMENTE SENAI,1
08973574000158,Cordial Sociedade Beneficente Do Coracao De Alagoas,Não Indústria,3.Pequena,Atividades associativas não especificadas anteriormente,Migração,True,False,False,SOMENTE SESI,1
08986384000175,H R Cabral De Vasconcellos Neto  Ltda,Indústria,4.Micro,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras,Migração,True,False,False,SOMENTE SESI,1
08995670000105,Ceramica Esperanca Ltda,Indústria,4.Micro,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",Migração,True,False,False,SOMENTE SESI,1
09002715000158,Centro Automotivo Monam - Ltda,Indústria,4.Micro,Serviços de manutenção e reparação mecânica de veículos automotores,Migração,True,False,False,SOMENTE SESI,1
09066964000107,Alianca Construcoes Ltda,Industria | Indústria,2.Média,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2
09102299000160,Melo & Calheiros Comercio E Servicos Ltda,Não Indústria,4.Micro,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Migração,True,False,False,SOMENTE SESI,1
09114805000211,Oceanpact Servicos Maritimos S.a.,Não Indústria,4.Micro,Navegação de apoio marítimo,Proposta,True,False,False,SOMENTE SESI,1
09116721000136,J. R. Ribeiro Auto Pecas Ltda,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1
09143357000101,Arafort Piscinas E Materiais De Construcao Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1
09158215000100,Ana Maria Da R. Silva Panificacao Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1
09167697000164,Cedro Alimentos & Bebidas Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1
09168566000100,Adrenalina Net Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1
09232993000100,Evandro V Lima Panificacao Ltda.,Industria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,False,True,False,SOMENTE SENAI,1
09259936000106,Servimec Servicos Mecanicos E Eletricos Ltda,Indústria,3.Pequena,Manutenção e reparação de veículos ferroviários,Proposta,True,False,False,SOMENTE SESI,1
09318807000141,Industria E Comercio De Pedras Jidearts Ltda,Industria | Indústria,4.Micro,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,True,True,SESI + SENAI,2
09338997000169,System 2000 Centro De Idiomas Ltda,Não Indústria,3.Pequena,Ensino de idiomas,Migração,True,False,False,SOMENTE SESI,1
09341637000116,Delfos Locacoes Ltda,Não Indústria,4.Micro,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",Migração,True,False,False,SOMENTE SESI,1
09342379000192,Industria De Laticinios Palmeira Dos Indios S/a Ilpisa - Em Recuperacao Judicial,Indústria,2.Média,Preparação do leite,Migração,True,False,False,SOMENTE SESI,1
09344391000217,Hotel Costa Azul S A,Nao Industria,3.Pequena,Hotéis,Proposta,False,True,False,SOMENTE SENAI,1
09350655000164,Alves E Siqueira Ltda,Indústria,4.Micro,Instalação e manutenção elétrica,Migração,True,False,False,SOMENTE SESI,1
09352645000168,Cooperativa De Trabalho Dos Fisioterapeutas De Alagoas - Fisiocoop,Não Indústria,4.Micro,Atividades de fisioterapia,Migração,True,False,False,SOMENTE SESI,1
09358384000193,Aleplast Comercio De Produtos Descartaveis Ltda,Não Indústria,2.Média,Comércio varejista de outros produtos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
09361765000121,Cedro Assessoria E Administracao De Hoteis De Maceio Ltda,Não Indústria,4.Micro,Hotéis,Migração,True,False,False,SOMENTE SESI,1
09378950000129,Nsa Distribuidora Ltda,Não Indústria,4.Micro,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1
09411692000135,Engematloc - Terraplenagem E Locacoes Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1
09423483000101,Associacao Madre Esperanca,Nao Industria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,False,True,False,SOMENTE SENAI,1
09426272000122,Podium Engenharia Ltda,Indústria,2.Média,Construção de edifícios,Proposta,True,False,False,SOMENTE SESI,1
09428526000141,"Pajucara Editora, Internet E Eventos Ltda",Não Indústria,3.Pequena,"Portais, provedores de conteúdo e outros serviços de informação na internet",Migração,True,False,False,SOMENTE SESI,1
09438676000136,Tucci E Pontual Servicos Ltda,Não Indústria,4.Micro,Lavanderias,Migração,True,False,False,SOMENTE SESI,1
09473889000107,Trusty Servicos E Comercio Ltda,Indústria,4.Micro,Perfurações e sondagens,Proposta,True,False,False,SOMENTE SESI,1
09498666000196,Narayana Provedor De Internet Ltda,Indústria,3.Pequena,Provedores de acesso às redes de comunicações,Migração,True,False,False,SOMENTE SESI,1
09511455000146,Sichuan Restaurantes Ltda,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1
09520287000155,Adequa Assessoria E Consultoria Em Controle De Qualidade De Alimentos Ltda.,Nao Industria,4.Micro,Treinamento em desenvolvimento profissional e gerencial,Proposta,False,True,False,SOMENTE SENAI,1
09555120000120,M. W. Industria E Empreendimentos Ltda,Indústria,2.Média,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1
09558134000288,Via Ambiental Engenharia E Servicos Ltda,Indústria,1.Grande,Coleta de resíduos não-perigosos,Proposta,True,False,False,SOMENTE SESI,1
09571854000100,59 Batalhao De Infantaria Motorizado,Nao Industria,4.Micro,Defesa,Migração,False,True,False,SOMENTE SENAI,1
09597651000185,Lyra & Paes Produtos Farmaceuticos Ltda,Não Indústria,4.Micro,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Migração,True,False,False,SOMENTE SESI,1
09597731000130,G Do Nascimento - Pecas,Não Indústria,3.Pequena,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1
09601087000127,Loja Do Posto Comercio E Servicos Ltda,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1
